title,description,lat,lon,reported_by,reported_at,city,severity
Pothole #289,Damaged patch,13.002003,77.666053,user289,2025-02-24T23:36:00,Bengaluru,5
Pothole #290,Causes skidding,12.906825,77.746705,user290,2025-05-23T12:50:00,Bengaluru,1
Pothole #291,Crater-like,13.015551,77.505827,user291,2025-08-11T08:13:00,Bengaluru,5
Pothole #292,Causes skidding,13.026078,77.555082,user292,2025-10-27T04:42:00,Bengaluru,4
Pothole #293,Needs repair,12.89627,77.533473,user293,2025-10-24T10:33:00,Bengaluru,2
Pothole #294,Deep hole,12.977804,77.574023,user294,2025-06-06T01:05:00,Bengaluru,4
Pothole #295,Needs repair,12.851822,77.727013,user295,2025-08-05T18:23:00,Bengaluru,3
Pothole #296,Deep hole,12.919559,77.536995,user296,2025-07-08T12:14:00,Bengaluru,3
Pothole #297,Damaged patch,12.978503,77.61661,user297,2025-01-04T11:46:00,Bengaluru,3
Pothole #298,Damaged patch,12.992032,77.628175,user298,2025-08-04T01:59:00,Bengaluru,1
Pothole #299,Deep hole,13.028287,77.561855,user299,2025-08-24T12:45:00,Bengaluru,3
Pothole #300,Causes skidding,13.034807,77.604156,user300,2025-01-11T15:54:00,Bengaluru,2
Pothole #301,Small crack,13.049495,77.608521,user301,2025-04-02T15:55:00,Bengaluru,4
Pothole #302,Damaged patch,12.990477,77.55676,user302,2025-08-18T09:11:00,Bengaluru,1
Pothole #303,Damaged patch,12.92439,77.551597,user303,2025-05-11T14:35:00,Bengaluru,2
Pothole #304,Crater-like,12.955509,77.557958,user304,2025-06-11T16:51:00,Bengaluru,5
Pothole #305,Damaged patch,13.007595,77.623728,user305,2025-04-02T05:05:00,Bengaluru,2
Pothole #306,Deep hole,13.014213,77.525148,user306,2025-06-21T20:31:00,Bengaluru,1
Pothole #307,Deep hole,12.887233,77.661502,user307,2025-01-26T13:29:00,Bengaluru,1
Pothole #308,Needs repair,12.85334,77.509704,user308,2025-01-21T04:41:00,Bengaluru,4
Pothole #309,Crater-like,13.00876,77.65189,user309,2025-09-12T14:34:00,Bengaluru,4
Pothole #310,Needs repair,12.921026,77.620547,user310,2025-01-19T06:13:00,Bengaluru,1
Pothole #311,Causes skidding,12.89689,77.731557,user311,2025-01-21T17:44:00,Bengaluru,5
Pothole #312,Crater-like,13.000626,77.64238,user312,2025-04-02T12:14:00,Bengaluru,1
Pothole #313,Damaged patch,12.954035,77.688311,user313,2025-01-13T07:34:00,Bengaluru,2
Pothole #314,Deep hole,13.049815,77.540048,user314,2025-11-25T03:21:00,Bengaluru,2
Pothole #315,Causes skidding,13.019294,77.659645,user315,2025-04-24T17:09:00,Bengaluru,2
Pothole #316,Causes skidding,12.993289,77.606151,user316,2025-03-26T14:34:00,Bengaluru,2
Pothole #317,Small crack,12.908312,77.559011,user317,2025-07-18T22:04:00,Bengaluru,4
Pothole #318,Needs repair,12.998792,77.53064,user318,2025-08-06T03:03:00,Bengaluru,4
Pothole #319,Causes skidding,12.87256,77.659416,user319,2025-02-10T20:21:00,Bengaluru,4
Pothole #320,Needs repair,12.993494,77.546022,user320,2025-05-12T22:56:00,Bengaluru,3
Pothole #321,Needs repair,12.932192,77.513351,user321,2025-10-01T16:15:00,Bengaluru,4
Pothole #322,Crater-like,12.86171,77.676386,user322,2025-05-23T17:23:00,Bengaluru,4
Pothole #323,Crater-like,13.022763,77.707096,user323,2025-06-21T00:38:00,Bengaluru,3
Pothole #324,Crater-like,12.960946,77.71157,user324,2025-02-23T09:45:00,Bengaluru,2
Pothole #325,Damaged patch,12.863385,77.733417,user325,2025-07-24T06:41:00,Bengaluru,4
Pothole #326,Crater-like,13.04022,77.500823,user326,2025-05-11T12:51:00,Bengaluru,5
Pothole #327,Deep hole,12.931011,77.698489,user327,2025-05-18T16:54:00,Bengaluru,1
Pothole #328,Needs repair,12.85431,77.576766,user328,2025-06-05T00:42:00,Bengaluru,5
Pothole #329,Causes skidding,13.043193,77.651894,user329,2025-08-21T17:38:00,Bengaluru,5
Pothole #330,Crater-like,12.996839,77.738123,user330,2025-02-17T17:34:00,Bengaluru,2
Pothole #331,Deep hole,12.977028,77.5372,user331,2025-04-11T00:57:00,Bengaluru,2
Pothole #332,Needs repair,13.003405,77.610435,user332,2025-09-21T03:05:00,Bengaluru,2
Pothole #333,Crater-like,13.031413,77.550943,user333,2025-10-06T14:23:00,Bengaluru,4
Pothole #334,Crater-like,12.968566,77.550258,user334,2025-05-08T21:52:00,Bengaluru,3
Pothole #335,Small crack,12.852512,77.633338,user335,2025-10-01T21:38:00,Bengaluru,1
Pothole #336,Needs repair,12.930272,77.591984,user336,2025-02-15T20:29:00,Bengaluru,2
Pothole #337,Causes skidding,13.03438,77.633896,user337,2025-04-05T13:30:00,Bengaluru,5
Pothole #338,Small crack,12.938857,77.534538,user338,2025-04-02T02:14:00,Bengaluru,4
Pothole #339,Crater-like,12.952427,77.574666,user339,2025-03-26T07:31:00,Bengaluru,1
Pothole #340,Crater-like,12.950764,77.703286,user340,2025-08-08T14:50:00,Bengaluru,3
Pothole #341,Deep hole,13.046149,77.500462,user341,2025-06-07T10:43:00,Bengaluru,3
Pothole #342,Deep hole,12.914938,77.634377,user342,2025-10-19T20:33:00,Bengaluru,1
Pothole #343,Crater-like,13.017104,77.508756,user343,2025-06-02T18:46:00,Bengaluru,4
Pothole #344,Needs repair,13.026482,77.693979,user344,2025-11-07T11:03:00,Bengaluru,2
Pothole #345,Needs repair,12.990962,77.627328,user345,2025-05-12T06:23:00,Bengaluru,5
Pothole #346,Needs repair,12.917317,77.698285,user346,2025-08-10T09:35:00,Bengaluru,2
Pothole #347,Needs repair,13.015772,77.673659,user347,2025-02-21T02:59:00,Bengaluru,3
Pothole #348,Causes skidding,12.971656,77.705047,user348,2025-07-12T16:05:00,Bengaluru,3
Pothole #349,Needs repair,13.039687,77.538447,user349,2025-05-15T07:59:00,Bengaluru,5
Pothole #350,Causes skidding,13.039156,77.581683,user350,2025-04-23T01:11:00,Bengaluru,2
Pothole #351,Small crack,12.879348,77.654968,user351,2025-01-20T12:15:00,Bengaluru,2
Pothole #352,Deep hole,12.879556,77.665315,user352,2025-09-10T05:56:00,Bengaluru,3
Pothole #353,Needs repair,12.861159,77.516925,user353,2025-07-09T18:52:00,Bengaluru,3
Pothole #354,Needs repair,12.903651,77.718102,user354,2025-08-02T11:25:00,Bengaluru,1
Pothole #355,Causes skidding,12.857331,77.508883,user355,2025-04-27T18:04:00,Bengaluru,5
Pothole #356,Small crack,12.913159,77.528317,user356,2025-10-04T21:13:00,Bengaluru,4
Pothole #357,Causes skidding,12.933113,77.6032,user357,2025-08-09T05:41:00,Bengaluru,2
Pothole #358,Needs repair,12.957599,77.505787,user358,2025-08-11T00:38:00,Bengaluru,5
Pothole #359,Crater-like,12.851945,77.630131,user359,2025-11-17T23:26:00,Bengaluru,1
Pothole #360,Causes skidding,12.921839,77.628346,user360,2025-10-25T21:35:00,Bengaluru,5
Pothole #361,Needs repair,13.029637,77.611042,user361,2025-05-22T21:33:00,Bengaluru,3
Pothole #362,Needs repair,12.993298,77.56279,user362,2025-05-02T11:39:00,Bengaluru,3
Pothole #363,Causes skidding,12.984284,77.737543,user363,2025-10-13T22:20:00,Bengaluru,2
Pothole #364,Crater-like,12.967369,77.709837,user364,2025-04-17T12:08:00,Bengaluru,5
Pothole #365,Needs repair,13.019887,77.56655,user365,2025-05-16T01:06:00,Bengaluru,3
Pothole #366,Deep hole,13.026402,77.549256,user366,2025-07-02T20:12:00,Bengaluru,2
Pothole #367,Damaged patch,12.858924,77.511406,user367,2025-05-07T06:14:00,Bengaluru,4
Pothole #368,Causes skidding,12.954623,77.66885,user368,2025-04-22T16:28:00,Bengaluru,2
Pothole #369,Crater-like,12.991285,77.546313,user369,2025-11-09T08:33:00,Bengaluru,1
Pothole #370,Causes skidding,12.928968,77.645411,user370,2025-06-05T10:18:00,Bengaluru,3
Pothole #371,Causes skidding,12.865024,77.605643,user371,2025-09-03T18:54:00,Bengaluru,1
Pothole #372,Causes skidding,13.01441,77.725897,user372,2025-08-12T18:21:00,Bengaluru,5
Pothole #373,Crater-like,13.037973,77.540036,user373,2025-01-06T19:02:00,Bengaluru,4
Pothole #374,Small crack,12.972746,77.678478,user374,2025-06-23T03:27:00,Bengaluru,3
Pothole #375,Needs repair,12.992078,77.686016,user375,2025-09-09T00:05:00,Bengaluru,5
Pothole #376,Needs repair,13.048215,77.560951,user376,2025-02-05T23:30:00,Bengaluru,3
Pothole #377,Causes skidding,12.989922,77.576813,user377,2025-04-01T03:07:00,Bengaluru,3
Pothole #378,Crater-like,13.008851,77.57406,user378,2025-07-20T12:42:00,Bengaluru,4
Pothole #379,Deep hole,12.941887,77.615821,user379,2025-11-03T06:03:00,Bengaluru,5
Pothole #380,Damaged patch,12.94815,77.684456,user380,2025-06-17T08:17:00,Bengaluru,2
Pothole #381,Deep hole,13.02949,77.697525,user381,2025-05-05T14:46:00,Bengaluru,5
Pothole #382,Damaged patch,12.94803,77.715034,user382,2025-06-01T11:01:00,Bengaluru,2
Pothole #383,Small crack,12.970723,77.55817,user383,2025-02-06T19:27:00,Bengaluru,4
Pothole #384,Causes skidding,12.930728,77.578342,user384,2025-07-05T10:28:00,Bengaluru,2
Pothole #385,Crater-like,12.899985,77.660136,user385,2025-05-10T15:25:00,Bengaluru,5
Pothole #386,Causes skidding,13.004097,77.650805,user386,2025-07-22T01:56:00,Bengaluru,1
Pothole #387,Crater-like,12.866165,77.515348,user387,2025-04-20T13:26:00,Bengaluru,1
Pothole #388,Deep hole,12.857829,77.562321,user388,2025-10-22T10:28:00,Bengaluru,2
Pothole #389,Damaged patch,12.953171,77.726424,user389,2025-07-20T12:24:00,Bengaluru,2
Pothole #390,Needs repair,12.86245,77.725341,user390,2025-08-18T03:06:00,Bengaluru,5
Pothole #391,Crater-like,12.960304,77.685905,user391,2025-09-26T04:35:00,Bengaluru,2
Pothole #392,Causes skidding,13.023663,77.535404,user392,2025-04-23T16:47:00,Bengaluru,2
Pothole #393,Deep hole,12.955549,77.743777,user393,2025-04-05T06:10:00,Bengaluru,1
Pothole #394,Deep hole,12.985148,77.658955,user394,2025-07-14T02:53:00,Bengaluru,5
Pothole #395,Small crack,13.032063,77.554973,user395,2025-09-10T14:59:00,Bengaluru,5
Pothole #396,Deep hole,13.019187,77.674278,user396,2025-04-16T13:58:00,Bengaluru,1
Pothole #397,Needs repair,12.957676,77.745532,user397,2025-02-20T19:53:00,Bengaluru,2
Pothole #398,Needs repair,12.94136,77.645783,user398,2025-07-20T21:27:00,Bengaluru,1
Pothole #399,Crater-like,12.883426,77.576081,user399,2025-03-15T19:57:00,Bengaluru,2
Pothole #400,Deep hole,12.883046,77.584866,user400,2025-06-26T22:34:00,Bengaluru,4
Pothole #401,Deep hole,12.957514,77.561985,user401,2025-09-23T22:23:00,Bengaluru,5
Pothole #402,Damaged patch,12.952788,77.60095,user402,2025-09-25T10:49:00,Bengaluru,1
Pothole #403,Small crack,13.04044,77.634213,user403,2025-11-15T06:16:00,Bengaluru,5
Pothole #404,Causes skidding,12.887077,77.540308,user404,2025-08-15T17:27:00,Bengaluru,2
Pothole #405,Damaged patch,12.929649,77.743858,user405,2025-08-26T15:08:00,Bengaluru,1
Pothole #406,Small crack,13.040819,77.637266,user406,2025-09-12T15:24:00,Bengaluru,2
Pothole #407,Crater-like,12.863779,77.610131,user407,2025-09-09T06:06:00,Bengaluru,2
Pothole #408,Deep hole,13.042845,77.618433,user408,2025-07-14T12:47:00,Bengaluru,4
Pothole #409,Small crack,12.894154,77.611126,user409,2025-04-07T05:07:00,Bengaluru,1
Pothole #410,Deep hole,12.998198,77.568359,user410,2025-04-28T06:33:00,Bengaluru,5
Pothole #411,Small crack,12.900544,77.605476,user411,2025-01-09T04:09:00,Bengaluru,3
Pothole #412,Crater-like,12.894217,77.597481,user412,2025-06-18T14:38:00,Bengaluru,1
Pothole #413,Causes skidding,13.035585,77.562173,user413,2025-08-19T13:42:00,Bengaluru,3
Pothole #414,Causes skidding,13.023336,77.631549,user414,2025-11-05T08:52:00,Bengaluru,5
Pothole #415,Deep hole,12.932134,77.523727,user415,2025-07-24T15:24:00,Bengaluru,1
Pothole #416,Causes skidding,12.930043,77.673501,user416,2025-07-21T16:11:00,Bengaluru,4
Pothole #417,Damaged patch,12.892854,77.57339,user417,2025-08-27T07:25:00,Bengaluru,5
Pothole #418,Damaged patch,12.901203,77.613596,user418,2025-11-24T20:04:00,Bengaluru,2
Pothole #419,Small crack,12.911116,77.542057,user419,2025-05-06T16:42:00,Bengaluru,2
Pothole #420,Small crack,12.927962,77.70167,user420,2025-10-15T13:56:00,Bengaluru,1
Pothole #421,Crater-like,13.0109,77.66376,user421,2025-06-11T09:29:00,Bengaluru,5
Pothole #422,Deep hole,12.850759,77.511032,user422,2025-10-03T14:06:00,Bengaluru,1
Pothole #423,Crater-like,12.855808,77.733064,user423,2025-10-12T06:48:00,Bengaluru,4
Pothole #424,Crater-like,12.948965,77.723822,user424,2025-01-27T21:56:00,Bengaluru,1
Pothole #425,Damaged patch,12.854224,77.742646,user425,2025-05-26T16:22:00,Bengaluru,3
Pothole #426,Crater-like,13.037225,77.662581,user426,2025-04-01T04:24:00,Bengaluru,1
Pothole #427,Needs repair,12.897153,77.546388,user427,2025-04-24T10:13:00,Bengaluru,3
Pothole #428,Needs repair,13.014264,77.743556,user428,2025-11-01T18:47:00,Bengaluru,1
Pothole #429,Causes skidding,12.96848,77.725778,user429,2025-03-24T10:25:00,Bengaluru,2
Pothole #430,Crater-like,13.014661,77.56634,user430,2025-10-12T12:56:00,Bengaluru,5
Pothole #431,Small crack,12.85882,77.695086,user431,2025-04-07T16:21:00,Bengaluru,1
Pothole #432,Small crack,12.950827,77.586428,user432,2025-05-09T23:47:00,Bengaluru,5
Pothole #433,Needs repair,13.009153,77.565146,user433,2025-01-20T03:27:00,Bengaluru,3
Pothole #434,Causes skidding,13.029792,77.629703,user434,2025-03-19T18:04:00,Bengaluru,1
Pothole #435,Damaged patch,12.854317,77.747912,user435,2025-02-14T16:54:00,Bengaluru,5
Pothole #436,Damaged patch,12.91831,77.673737,user436,2025-07-26T12:11:00,Bengaluru,4
Pothole #437,Deep hole,12.92088,77.700261,user437,2025-08-13T08:39:00,Bengaluru,4
Pothole #438,Needs repair,12.864023,77.539453,user438,2025-11-13T22:45:00,Bengaluru,1
Pothole #439,Needs repair,12.853194,77.549799,user439,2025-03-10T08:47:00,Bengaluru,5
Pothole #440,Causes skidding,12.86453,77.539435,user440,2025-10-27T14:34:00,Bengaluru,1
Pothole #441,Causes skidding,12.97588,77.555615,user441,2025-07-02T16:48:00,Bengaluru,2
Pothole #442,Small crack,13.040476,77.542542,user442,2025-01-10T16:22:00,Bengaluru,2
Pothole #443,Needs repair,12.855878,77.62536,user443,2025-06-28T19:24:00,Bengaluru,4
Pothole #444,Crater-like,12.895326,77.611313,user444,2025-06-13T13:52:00,Bengaluru,3
Pothole #445,Needs repair,12.945808,77.606359,user445,2025-11-15T17:48:00,Bengaluru,4
Pothole #446,Damaged patch,12.880898,77.584308,user446,2025-03-14T01:08:00,Bengaluru,5
Pothole #447,Causes skidding,12.938077,77.559262,user447,2025-01-24T15:40:00,Bengaluru,2
Pothole #448,Small crack,12.901151,77.55525,user448,2025-02-21T01:59:00,Bengaluru,5
Pothole #449,Causes skidding,12.996703,77.535953,user449,2025-01-28T01:22:00,Bengaluru,1
Pothole #450,Crater-like,12.968996,77.507345,user450,2025-10-27T07:10:00,Bengaluru,4
Pothole #451,Crater-like,12.910205,77.740658,user451,2025-10-08T11:05:00,Bengaluru,3
Pothole #452,Deep hole,13.0133,77.665634,user452,2025-03-17T22:25:00,Bengaluru,3
Pothole #453,Deep hole,12.939225,77.723874,user453,2025-08-23T16:34:00,Bengaluru,2
Pothole #454,Needs repair,12.850348,77.745458,user454,2025-10-23T00:46:00,Bengaluru,3
Pothole #455,Deep hole,13.011028,77.676126,user455,2025-03-12T11:04:00,Bengaluru,3
Pothole #456,Causes skidding,13.009239,77.731437,user456,2025-08-27T02:51:00,Bengaluru,1
Pothole #457,Damaged patch,12.952754,77.677612,user457,2025-11-23T08:33:00,Bengaluru,1
Pothole #458,Small crack,12.934813,77.729009,user458,2025-06-23T09:29:00,Bengaluru,4
Pothole #459,Deep hole,12.863109,77.63636,user459,2025-09-24T04:10:00,Bengaluru,1
Pothole #460,Causes skidding,13.025729,77.562945,user460,2025-09-26T08:23:00,Bengaluru,5
Pothole #461,Crater-like,13.019945,77.544841,user461,2025-08-02T14:02:00,Bengaluru,2
Pothole #462,Small crack,13.049309,77.553457,user462,2025-01-10T07:42:00,Bengaluru,1
Pothole #463,Deep hole,12.913798,77.50602,user463,2025-07-02T00:47:00,Bengaluru,4
Pothole #464,Crater-like,12.892998,77.604679,user464,2025-08-09T15:03:00,Bengaluru,2
Pothole #465,Crater-like,12.875523,77.651657,user465,2025-01-17T07:59:00,Bengaluru,4
Pothole #466,Needs repair,13.012729,77.682766,user466,2025-02-02T15:37:00,Bengaluru,4
Pothole #467,Deep hole,12.901555,77.70899,user467,2025-01-13T20:12:00,Bengaluru,2
Pothole #468,Deep hole,12.892938,77.578264,user468,2025-01-12T20:05:00,Bengaluru,5
Pothole #469,Crater-like,12.918664,77.616234,user469,2025-02-03T00:13:00,Bengaluru,1
Pothole #470,Damaged patch,12.92617,77.510292,user470,2025-02-03T19:01:00,Bengaluru,3
Pothole #471,Crater-like,12.971821,77.533448,user471,2025-03-27T06:14:00,Bengaluru,1
Pothole #472,Crater-like,12.888008,77.545574,user472,2025-02-10T02:38:00,Bengaluru,5
Pothole #473,Small crack,13.009438,77.50094,user473,2025-07-12T11:52:00,Bengaluru,3
Pothole #474,Small crack,12.92687,77.701477,user474,2025-01-22T01:30:00,Bengaluru,3
Pothole #475,Causes skidding,12.9666,77.629642,user475,2025-01-23T13:22:00,Bengaluru,1
Pothole #476,Causes skidding,13.006377,77.744158,user476,2025-10-01T06:11:00,Bengaluru,1
Pothole #477,Causes skidding,12.94416,77.577643,user477,2025-06-01T00:58:00,Bengaluru,1
Pothole #478,Causes skidding,12.9379,77.566404,user478,2025-01-26T06:50:00,Bengaluru,5
Pothole #479,Damaged patch,12.912421,77.558976,user479,2025-02-01T01:40:00,Bengaluru,4
Pothole #480,Small crack,12.903389,77.699593,user480,2025-03-19T13:36:00,Bengaluru,2
Pothole #481,Small crack,12.851231,77.685588,user481,2025-04-07T11:28:00,Bengaluru,4
Pothole #482,Causes skidding,12.921756,77.603013,user482,2025-10-12T09:34:00,Bengaluru,1
Pothole #483,Small crack,13.034367,77.631888,user483,2025-07-09T09:50:00,Bengaluru,5
Pothole #484,Causes skidding,12.89807,77.548641,user484,2025-02-14T03:15:00,Bengaluru,5
Pothole #485,Deep hole,12.992439,77.531242,user485,2025-01-01T03:13:00,Bengaluru,4
Pothole #486,Causes skidding,12.998997,77.571544,user486,2025-01-18T20:41:00,Bengaluru,1
Pothole #487,Damaged patch,13.004415,77.644567,user487,2025-03-07T12:11:00,Bengaluru,3
Pothole #488,Small crack,12.937305,77.623904,user488,2025-10-10T11:58:00,Bengaluru,2
Pothole #489,Damaged patch,13.034568,77.534577,user489,2025-02-10T13:38:00,Bengaluru,3
Pothole #490,Damaged patch,13.02068,77.619779,user490,2025-06-27T06:33:00,Bengaluru,4
Pothole #491,Small crack,12.878104,77.503187,user491,2025-06-28T16:35:00,Bengaluru,2
Pothole #492,Damaged patch,12.980706,77.714766,user492,2025-01-04T10:43:00,Bengaluru,4
Pothole #493,Damaged patch,12.89239,77.597803,user493,2025-11-02T18:51:00,Bengaluru,2
Pothole #494,Needs repair,12.856832,77.570995,user494,2025-01-12T19:30:00,Bengaluru,3
Pothole #495,Deep hole,12.872707,77.728901,user495,2025-03-05T03:17:00,Bengaluru,3
Pothole #496,Small crack,12.944711,77.518694,user496,2025-09-12T23:00:00,Bengaluru,2
Pothole #497,Causes skidding,12.950703,77.546736,user497,2025-07-07T04:56:00,Bengaluru,4
Pothole #498,Causes skidding,12.924151,77.618072,user498,2025-02-17T18:41:00,Bengaluru,5
Pothole #499,Damaged patch,13.034135,77.51656,user499,2025-11-27T13:31:00,Bengaluru,2
Pothole #500,Needs repair,12.8912,77.637356,user0,2025-10-10T04:09:00,Bengaluru,3
Pothole #501,Deep hole,13.019065,77.615545,user1,2025-10-19T00:00:00,Bengaluru,3
Pothole #502,Deep hole,12.878694,77.72874,user2,2025-10-02T18:03:00,Bengaluru,1
Pothole #503,Causes skidding,12.872249,77.554811,user3,2025-01-02T18:36:00,Bengaluru,4
Pothole #504,Deep hole,13.009826,77.723551,user4,2025-05-07T00:20:00,Bengaluru,2
Pothole #505,Damaged patch,12.887551,77.61259,user5,2025-03-26T10:12:00,Bengaluru,5
Pothole #506,Deep hole,12.99106,77.643216,user6,2025-05-02T06:24:00,Bengaluru,5
Pothole #507,Causes skidding,13.022956,77.596619,user7,2025-02-01T11:49:00,Bengaluru,3
Pothole #508,Small crack,12.999542,77.680475,user8,2025-08-19T13:07:00,Bengaluru,2
Pothole #509,Damaged patch,12.99367,77.724211,user9,2025-05-06T11:16:00,Bengaluru,4
Pothole #510,Damaged patch,12.990168,77.582866,user10,2025-10-23T17:28:00,Bengaluru,3
Pothole #511,Damaged patch,12.955987,77.73472,user11,2025-10-20T17:24:00,Bengaluru,2
Pothole #512,Small crack,12.883321,77.650939,user12,2025-10-07T12:00:00,Bengaluru,5
Pothole #513,Needs repair,13.049959,77.709703,user13,2025-04-15T13:13:00,Bengaluru,2
Pothole #514,Crater-like,13.01408,77.577072,user14,2025-08-12T16:50:00,Bengaluru,2
Pothole #515,Deep hole,12.985734,77.578349,user15,2025-02-17T04:09:00,Bengaluru,4
Pothole #516,Deep hole,12.914605,77.688091,user16,2025-03-27T11:49:00,Bengaluru,1
Pothole #517,Small crack,12.931616,77.5402,user17,2025-06-26T21:49:00,Bengaluru,3
Pothole #518,Small crack,12.988529,77.570662,user18,2025-10-28T22:04:00,Bengaluru,1
Pothole #519,Crater-like,12.923382,77.589854,user19,2025-04-13T23:53:00,Bengaluru,1
Pothole #520,Deep hole,12.971648,77.6651,user20,2025-06-14T17:49:00,Bengaluru,3
Pothole #521,Deep hole,12.880092,77.727999,user21,2025-06-12T17:16:00,Bengaluru,2
Pothole #522,Small crack,12.991666,77.588498,user22,2025-03-23T01:32:00,Bengaluru,5
Pothole #523,Crater-like,12.856237,77.54745,user23,2025-11-02T11:12:00,Bengaluru,5
Pothole #524,Small crack,13.027817,77.679271,user24,2025-01-09T14:07:00,Bengaluru,2
Pothole #525,Causes skidding,12.947713,77.570534,user25,2025-04-06T06:42:00,Bengaluru,3
Pothole #526,Deep hole,12.874797,77.673554,user26,2025-02-17T13:12:00,Bengaluru,4
Pothole #527,Crater-like,12.877066,77.599388,user27,2025-10-13T15:11:00,Bengaluru,4
Pothole #528,Causes skidding,12.945786,77.554961,user28,2025-09-19T01:25:00,Bengaluru,5
